Date Time Hour Beginning;Wind;PV;CSP;Other RE
2023-01-12 02:00:00;522,10000000000002;0;0;38,749000000000002
2023-01-12 03:00:00;615,76499999999999;0;0;38,340000000000003
2023-01-12 04:00:00;619,19299999999998;0;0;37,128
2023-01-12 05:00:00;772,12099999999998;3,4590000000000001;0;38,933
2023-01-12 06:00:00;805,63800000000003;199,08799999999999;0;37,353000000000002
2023-01-12 07:00:00;616,76199999999994;718,75599999999997;7,3949999999999996;38,923000000000002
2023-01-12 08:00:00;610,226;1233,3879999999999;122,288;39,569000000000003
2023-01-12 09:00:00;853,50099999999998;1651,261;211,59999999999999;39,558999999999997
2023-01-12 10:00:00;964,827;1815,547;312,255;22,547999999999998
2023-01-12 11:00:00;1107,9580000000001;1887,0070000000001;328,21899999999999;39,436999999999998
2023-01-12 12:00:00;1302,374;1820,4870000000001;338,61000000000001;39,463000000000001
2023-01-12 13:00:00;1420,6199999999999;1658,0319999999999;303,54599999999999;38,210000000000001
2023-01-12 14:00:00;1738,9100000000001;1509,692;298,87900000000002;37,265000000000001
2023-01-12 15:00:00;2245,7020000000002;1401,923;237,798;40,902999999999999
2023-01-12 16:00:00;2185,502;1241,8699999999999;238,18600000000001;41,067999999999998
2023-01-12 17:00:00;2107,5430000000001;807,21100000000001;310,23899999999998;41,033999999999999
2023-01-12 18:00:00;2038,681;298,59699999999998;361,66399999999999;41,103000000000002
2023-01-12 19:00:00;2225,9540000000002;13,82;331,596;40,545999999999999
2023-01-12 20:00:00;2228,8699999999999;0;315,15899999999999;39,869999999999997
2023-01-12 21:00:00;1758,4780000000001;0;295,71699999999998;39,210000000000001
2023-01-12 22:00:00;1669,915;0;50,753;39,371000000000002
2023-01-12 23:00:00;1341,4349999999999;0;37,893000000000001;39,457000000000001
2023-01-13 00:00:00;1228,5429999999999;0;37,856000000000002;40,234999999999999
2023-01-13 01:00:00;1099,953;0;30,169;40,889000000000003
2023-01-13 02:00:00;953,53999999999996;0;0;41,109000000000002
2023-01-13 03:00:00;759,57899999999995;0;0;39,905999999999999
2023-01-13 04:00:00;630,61800000000005;0;1,5600000000000001;40,822000000000003
2023-01-13 05:00:00;535,65499999999997;4,4889999999999999;67,706000000000003;40,969999999999999
2023-01-13 06:00:00;475,64299999999997;281,82999999999998;112,89;39,962000000000003
2023-01-13 07:00:00;486,37799999999999;1032,8489999999999;172,43899999999999;37,558
2023-01-13 08:00:00;582,02099999999996;1514,933;427,803;37,137999999999998
2023-01-13 09:00:00;644,20100000000002;1764,75;496,12599999999998;37,950000000000003
2023-01-13 10:00:00;732,36900000000003;1884,146;460,53500000000003;37,817
2023-01-13 11:00:00;798,25199999999995;1900,606;441,24700000000001;32,337000000000003
2023-01-13 12:00:00;907,83600000000001;1939,6900000000001;438,28699999999998;25,199999999999999
2023-01-13 13:00:00;1029,9839999999999;1886,2449999999999;435,87200000000001;26,638999999999999
2023-01-13 14:00:00;1188,991;1779,2339999999999;459,51999999999998;35,530999999999999
2023-01-13 15:00:00;1362,528;1623,011;476,65699999999998;37,969999999999999
2023-01-13 16:00:00;1580,8019999999999;1378,191;462,24099999999999;37,585999999999999
2023-01-13 17:00:00;1708,673;983,03099999999995;458,572;37,447000000000003
2023-01-13 18:00:00;1651,0429999999999;369,27100000000002;435,99400000000003;39,386000000000003
2023-01-13 19:00:00;1551,807;19,093;379,95600000000002;37,119
2023-01-13 20:00:00;1432,55;0;369,94099999999997;38,414999999999999
2023-01-13 21:00:00;1339,788;0;359,726;38,051000000000002
2023-01-13 22:00:00;1215,9780000000001;0;100,96299999999999;39,052999999999997
2023-01-13 23:00:00;1074,2850000000001;0;81,835999999999999;38,405000000000001
2023-01-14 00:00:00;1047,3420000000001;0;37,905000000000001;37,457000000000001
2023-01-14 01:00:00;834,56799999999998;0;37,896999999999998;19,745000000000001
2023-01-14 02:00:00;708,28099999999995;0;37,822000000000003;17,753
2023-01-14 03:00:00;779,90999999999997;0;37,834000000000003;34,616999999999997
2023-01-14 04:00:00;809,21000000000004;0;40,384;37,649999999999999
2023-01-14 05:00:00;783,00800000000004;3,9049999999999998;146,08699999999999;40,457999999999998
2023-01-14 06:00:00;708,197;268,89699999999999;272,13900000000001;40,155999999999999
2023-01-14 07:00:00;587,50400000000002;983,14099999999996;284,16500000000002;40,003999999999998
2023-01-14 08:00:00;589,40599999999995;1465,213;444,84399999999999;39,085000000000001
2023-01-14 09:00:00;601,88599999999997;1712,289;452,81999999999999;40,277999999999999
2023-01-14 10:00:00;563,07799999999997;1819,3409999999999;447,649;25,478000000000002
2023-01-14 11:00:00;579,03599999999994;1879,5640000000001;446,80700000000002;30,382000000000001
2023-01-14 12:00:00;706,30100000000004;1878,3430000000001;441,37299999999999;41,299999999999997
2023-01-14 13:00:00;806,447;1838,473;478,32299999999998;41,314
2023-01-14 14:00:00;901,29700000000003;1752,5070000000001;478,93200000000002;39,959000000000003
2023-01-14 15:00:00;1137,865;1614,1420000000001;477,68000000000001;39,887
2023-01-14 16:00:00;1454,354;1379,1690000000001;465,98899999999998;39,165999999999997
2023-01-14 17:00:00;1597,731;986,36599999999999;456,274;39,457999999999998
2023-01-14 18:00:00;1518,837;393,89699999999999;441,142;27,501999999999999
2023-01-14 19:00:00;1369,4949999999999;19,199999999999999;384,85700000000003;25,802
2023-01-14 20:00:00;1359,567;0;374,56799999999998;25,411999999999999
2023-01-14 21:00:00;1294,663;0;363,17500000000001;25,175000000000001
2023-01-14 22:00:00;1252,6590000000001;0;89,480999999999995;22,972999999999999
2023-01-14 23:00:00;1175,731;0;87,912000000000006;23,533999999999999
2023-01-15 00:00:00;1116,2059999999999;0;40,220999999999997;22,876000000000001
2023-01-15 01:00:00;1105,903;0;38,988999999999997;22,806000000000001
2023-01-15 02:00:00;1167,5640000000001;0;39,049999999999997;21,550999999999998
2023-01-15 03:00:00;964,61900000000003;0;38,997;20,306999999999999
2023-01-15 04:00:00;849,827;0;41,521000000000001;20,911999999999999
2023-01-15 05:00:00;822,60299999999995;3,0099999999999998;143,173;25,265999999999998
2023-01-15 06:00:00;882,49699999999996;251,20099999999999;225,226;25,597000000000001
2023-01-15 07:00:00;827,53700000000003;931,55200000000002;308,67200000000003;23,815999999999999
2023-01-15 08:00:00;936,80799999999999;1433,6189999999999;465,69600000000003;25,164999999999999
2023-01-15 09:00:00;1061,7339999999999;1689,5050000000001;493,65600000000001;24,417000000000002
2023-01-15 10:00:00;1125,154;1858,509;496,733;27,870999999999999
